Username,target,semantic_bio_score
halfbyte,jezdez,0.41878560185432434
tomtaylor,efalcao,0.6684548854827881
matthewcarriere,efalcao,0.6182563304901123
woods,efalcao,0.5770218372344971
frederik,efalcao,0.570605993270874
kschrader,efalcao,0.5677091479301453
dalsgaard,brad,0.5900603532791138
soult,brad,0.5900603532791138
davidhq,brad,0.5833781957626343
weldyss,brad,0.5459703207015991
dugb,brad,0.5459702610969543
soulim,jeresig,0.7528698444366455
djalmaaraujo,jeresig,0.7298086881637573
indrekj,jeresig,0.7046130299568176
pedrosanta,jeresig,0.6844322085380554
SimonS,jeresig,0.6659849882125854
weldyss,bdc34,0.5944035053253174
dugb,bdc34,0.5944035053253174
anildigital,bdc34,0.5750284194946289
Ivor,bdc34,0.5750284194946289
dalsgaard,bdc34,0.5481482744216919
heymarcel,seth,0.6232489347457886
tmadeira,seth,0.6129990220069885
davidsidlinger,seth,0.6018081903457642
jasonm,seth,0.5985296964645386
technicalpickles,seth,0.5847979784011841
jeremy6d,brian-lc,0.7113128900527954
jaywilliams,brian-lc,0.7029539346694946
aflatter,brian-lc,0.6705590486526489
bertoldofonseca,brian-lc,0.6692286133766174
cmatthias,brian-lc,0.6683897972106934
tarvaina,solesby,0.7515977025032043
coty,solesby,0.7216257452964783
matthewcarriere,solesby,0.7134164571762085
kentaro,solesby,0.705592155456543
mocoso,solesby,0.6848851442337036
foucist,tambet,0.5481232404708862
billturner,tambet,0.5166527032852173
vitaliel,tambet,0.5071539282798767
schmidt,tambet,0.4865725636482239
arunagw,tambet,0.4865725636482239
arthurschreiber,bjc,0.6567361354827881
penryu,bjc,0.6297593116760254
allison-lara,bjc,0.6165714263916016
cvk,bjc,0.6056231260299683
kdaigle,bjc,0.5966806411743164
jmazzahacks,gojomo,0.5260995626449585
EdwardBetts,gojomo,0.49968385696411133
michaelklishin,gojomo,0.44298967719078064
sneeu,gojomo,0.42766255140304565
osteele,gojomo,0.41094425320625305
cvk,BCable,0.6620334386825562
jkp,BCable,0.5210622549057007
scvalex,BCable,0.49299710988998413
cpjolicoeur,BCable,0.3865860104560852
uggedal,BCable,0.3844844102859497
jnicklas,svenstaro,0.7075122594833374
steveh,svenstaro,0.6599000096321106
kfl62,svenstaro,0.6363709568977356
niallkennedy,svenstaro,0.636290967464447
timburks,svenstaro,0.6260960102081299
jaywilliams,ebassi,0.6571228504180908
wilson,ebassi,0.6195645928382874
markjeee,ebassi,0.6120375394821167
andypearson,ebassi,0.6040678024291992
bertoldofonseca,ebassi,0.5920263528823853
treybean,luiscosio,0.5034998655319214
metaskills,luiscosio,0.4776226878166199
sbusso,luiscosio,0.43499234318733215
zeke,luiscosio,0.42988812923431396
auser,luiscosio,0.41062504053115845
frederik,john,0.6047694683074951
cjse,john,0.5981212854385376
obie,john,0.5866332650184631
zac,john,0.5822153687477112
nitay,john,0.5769717693328857
soulim,davidsidlinger,0.7269129753112793
grobie,davidsidlinger,0.6661539077758789
pedrosanta,davidsidlinger,0.665431022644043
jeresig,davidsidlinger,0.6605120301246643
indrekj,davidsidlinger,0.653396725654602
frederik,orderedlist,0.5884543657302856
brian-lc,orderedlist,0.5863354206085205
mariusz,orderedlist,0.5774276256561279
infovore,orderedlist,0.5713237524032593
rsanheim,orderedlist,0.5654676556587219
mlandauer,PhilGeek,0.49932345747947693
paulgribble,PhilGeek,0.4858902096748352
heymarcel,PhilGeek,0.4653208255767822
cpjobling,PhilGeek,0.4517432451248169
soulim,PhilGeek,0.4445739984512329
Heril,juancq,0.5725525617599487
eggie5,juancq,0.49568167328834534
afarnham,juancq,0.4753243327140808
bratsche,juancq,0.46202510595321655
hspitia,juancq,0.43703535199165344
kschiess,ap,0.7255721688270569
toke,ap,0.6193630695343018
invalidusrname,ap,0.5443395376205444
krobertson,ap,0.49400246143341064
vic,ap,0.490665465593338
pedromg,mcclung,0.7271039485931396
rubenlozano,mcclung,0.7271039485931396
ramon,mcclung,0.7271039485931396
ariejan,mcclung,0.7271039485931396
jim,mcclung,0.7271039485931396
treybean,acangiano,0.6465264558792114
jasonm,acangiano,0.6289371252059937
metaskills,acangiano,0.585221529006958
aflatter,acangiano,0.5404455065727234
jlindley,acangiano,0.5341693758964539
mmower,kevindamm,0.6327650547027588
jeremy6d,kevindamm,0.6233456134796143
infovore,kevindamm,0.6038033366203308
bomberstudios,kevindamm,0.5992890000343323
matehat,kevindamm,0.5963277816772461
weldyss,bryansray,0.6266812086105347
dugb,bryansray,0.6266812086105347
math0ne,bryansray,0.6130845546722412
dpickett,bryansray,0.6047713756561279
dalsgaard,bryansray,0.5878746509552002
Cordobo,cw,0.5049660801887512
agateau,cw,0.5006335377693176
hpopp,cw,0.4861934781074524
ubuntufreak,cw,0.4829663038253784
mlc,cw,0.4808768332004547
muncman,muncman,1.0000001192092896
pyodor,muncman,0.4541066884994507
Oshuma,muncman,0.4118216633796692
kschiess,muncman,0.3890150785446167
agrover,muncman,0.3889665901660919
aflatter,cjheath,0.6217997670173645
apardo,cjheath,0.5851433873176575
ntalbott,cjheath,0.565997302532196
plainprogrammer,cjheath,0.5625473260879517
joao,cjheath,0.562544584274292
zerowidth,xpl,0.8475893139839172
defunkt,xpl,0.7751986980438232
jnewland,xpl,0.7751986980438232
jeremy,xpl,0.7751986980438232
pius,xpl,0.7751986980438232
mdk,aubergene,0.5544101595878601
kig,aubergene,0.5469856262207031
daniel,aubergene,0.5458901524543762
slime73,aubergene,0.5279337763786316
makyox,aubergene,0.520503044128418
kschiess,toke,0.6344494819641113
ap,toke,0.6193629503250122
vic,toke,0.5289249420166016
Oshuma,toke,0.5166133046150208
pusewicz,toke,0.5075091123580933
gbraad,joshua,0.5896171927452087
holman,joshua,0.5800448656082153
pedrosanta,joshua,0.5725741386413574
cavalle,joshua,0.5620404481887817
woods,joshua,0.5547817945480347
dangoldin,eugene,0.4912148118019104
lhl,eugene,0.44171637296676636
obie,eugene,0.440311998128891
tmadeira,eugene,0.4355317950248718
mtenpow,eugene,0.4253641963005066
tarcieri,skwp,0.575122594833374
frederik,skwp,0.5318451523780823
tomtaylor,skwp,0.5013881325721741
chris,skwp,0.4870768189430237
lukehoersten,skwp,0.48645344376564026
holman,jiahao,0.5912176370620728
benschwarz,jiahao,0.5739692449569702
malkomalko,jiahao,0.5307018756866455
zac,jiahao,0.5273278951644897
danielmorrison,jiahao,0.5269210338592529
hspitia,brentp,0.6119712591171265
michaelbarton,brentp,0.6001726984977722
mml,brentp,0.4993892312049866
dxoigmn,brentp,0.48870059847831726
ynd,brentp,0.48870059847831726
rares,kana,0.5744130611419678
tpope,kana,0.5195633769035339
GavinJoyce,kana,0.3271334171295166
drewolson,kana,0.3241892158985138
kschiess,kana,0.31925418972969055
pedromg,mdk,0.6980526447296143
rubenlozano,mdk,0.6980526447296143
ramon,mdk,0.6980526447296143
ariejan,mdk,0.6980526447296143
jim,mdk,0.6980526447296143
bretthoerner,bretthoerner,0.9999999403953552
adamwiggins,bretthoerner,0.5129880309104919
bomberstudios,bretthoerner,0.484102725982666
JamesHarrison,bretthoerner,0.48055729269981384
kfl62,bretthoerner,0.4780074954032898
Olli,Olli,1.0
xwmx,Olli,0.40231168270111084
xpl,Olli,0.39722973108291626
defunkt,Olli,0.37457478046417236
jeremy,Olli,0.37457478046417236
sirn,mamapitufo,0.39701253175735474
ryanw,mamapitufo,0.39365026354789734
kolektiv,mamapitufo,0.3869256377220154
drd,mamapitufo,0.3727390766143799
whomwah,mamapitufo,0.3556838929653168
avdgaag,lejoe,0.5566667318344116
azabaj,lejoe,0.548792839050293
delano,lejoe,0.5429062843322754
teddyzetterlund,lejoe,0.5408138036727905
seflless,lejoe,0.5385116338729858
buggedcom,voidfiles,0.5366404056549072
andregoncalves,voidfiles,0.4985754191875458
code-later,voidfiles,0.4978742003440857
peterdavidhamilton,voidfiles,0.4906235635280609
thomasfl,voidfiles,0.48736605048179626
invalidusrname,justin-rich,0.38809698820114136
travismgibson,justin-rich,0.3682180345058441
tolbrino,justin-rich,0.3661343455314636
dgfitch,justin-rich,0.3642313480377197
banderson623,justin-rich,0.36330896615982056
nkohari,bronson,0.3554292917251587
cbartlett,bronson,0.354452908039093
maccman,bronson,0.3457393944263458
kfl62,bronson,0.3412395119667053
kevindamm,bronson,0.3172975778579712
davidsidlinger,infused,0.6515379548072815
dalsgaard,infused,0.6090775728225708
soult,infused,0.6090775728225708
neovintage,infused,0.5968933701515198
joao,infused,0.5810216665267944
avh4,teej,0.37110692262649536
stephencelis,teej,0.3174933195114136
jbarnette,teej,0.3119776248931885
damienmckenna,teej,0.2967851758003235
kneath,teej,0.2821674942970276
dugb,mightymiracleman,0.660483181476593
weldyss,mightymiracleman,0.6604831218719482
derencius,mightymiracleman,0.6488722562789917
dpickett,mightymiracleman,0.6410731673240662
dalsgaard,mightymiracleman,0.5764583945274353
jm,krobertson,0.6947430372238159
invalidusrname,krobertson,0.6744800209999084
bbum,krobertson,0.6732730269432068
mokolabs,krobertson,0.63033127784729
waferbaby,krobertson,0.6158513426780701
ncdc,blake,0.6243271827697754
hosh,blake,0.508568525314331
tammersaleh,blake,0.5020604133605957
jameshill,blake,0.4638364613056183
dpetersen,blake,0.4425351321697235
kfl62,stephane,0.5623889565467834
jlsync,stephane,0.47844260931015015
rks,stephane,0.4754609763622284
jacques,stephane,0.47344058752059937
obie,stephane,0.44326046109199524
octover,lrtitze,0.46353188157081604
andymatuschak,lrtitze,0.46163177490234375
mlc,lrtitze,0.43851083517074585
leahneukirchen,lrtitze,0.4298030138015747
spike,lrtitze,0.42731529474258423
siebertm,sgraham,0.6523171067237854
michel,sgraham,0.4186333417892456
joonathan,sgraham,0.3910626173019409
gburt,sgraham,0.38756734132766724
rmm5t,sgraham,0.3867722153663635
agrover,wrl,0.5321779251098633
sneeu,wrl,0.4078746438026428
lilyball,wrl,0.4015768766403198
samaaron,wrl,0.38587459921836853
frafra,wrl,0.3825228810310364
weldyss,jfontan,0.670994758605957
dugb,jfontan,0.670994758605957
dpickett,jfontan,0.5863734483718872
ncdc,jfontan,0.5756823420524597
dalsgaard,jfontan,0.5719201564788818
maccman,cicloid,0.6486552357673645
mikeal,cicloid,0.6214357614517212
ghoseb,cicloid,0.5545263886451721
matehat,cicloid,0.49180346727371216
TomK32,cicloid,0.4851614832878113
pbx,PhillipTaylor,0.3931269943714142
BJClark,PhillipTaylor,0.3888859450817108
adam,PhillipTaylor,0.3837682604789734
cicloid,PhillipTaylor,0.3781967759132385
efalcao,PhillipTaylor,0.37794172763824463
weldyss,seflless,0.6964889764785767
dugb,seflless,0.6964889764785767
usergenic,seflless,0.684908390045166
dpickett,seflless,0.6782954335212708
jerry,seflless,0.6777138710021973
john,ayman,0.4199102520942688
kogent,ayman,0.3804805278778076
spurton,ayman,0.37962374091148376
holst,ayman,0.36769965291023254
dxoigmn,ayman,0.3595987558364868
PhilAndrew,PhilAndrew,0.9999999403953552
vasi,PhilAndrew,0.43239596486091614
jjoaquim,PhilAndrew,0.3518228530883789
ceball,PhilAndrew,0.34910765290260315
nitay,PhilAndrew,0.3458751440048218
foca,hqm,0.651500940322876
lilyball,hqm,0.327667236328125
zsombor,hqm,0.2994929254055023
Sija,hqm,0.2989676594734192
sebug,hqm,0.2986329197883606
cannikin,treejamie,0.6192528009414673
jfalcon,treejamie,0.607474684715271
hexorx,treejamie,0.6065495610237122
invalidusrname,treejamie,0.5967549681663513
cmatthias,treejamie,0.5714669227600098
stevepsharpe,chollier,0.6182987689971924
Cordobo,chollier,0.5629239082336426
twobit,chollier,0.4694884717464447
spurton,chollier,0.4656327962875366
chilts,chollier,0.4633030295372009
borud,aperfect,0.5927982926368713
kevinfinlayson,aperfect,0.5704350471496582
ashchan,aperfect,0.5593504905700684
jsiarto,aperfect,0.5404911041259766
scottymac,aperfect,0.5387579202651978
kovyrin,michaeltaras,0.9113785028457642
kevinfinlayson,michaeltaras,0.6872137188911438
ebangug,michaeltaras,0.6462697982788086
bryanveloso,michaeltaras,0.6045064330101013
jameshill,michaeltaras,0.5794821977615356
mml,benjuang,0.8996054530143738
eah,benjuang,0.7737953662872314
matti,benjuang,0.6824566721916199
hspitia,benjuang,0.4492206573486328
brentp,benjuang,0.43973082304000854
dalsgaard,stephdau,0.6986275315284729
soult,stephdau,0.6986275315284729
jeremy6d,stephdau,0.6930583119392395
pedromg,stephdau,0.6555976867675781
rubenlozano,stephdau,0.6555976867675781
soulim,gbraad,0.7298624515533447
indrekj,gbraad,0.6837261915206909
jlindley,gbraad,0.6519230604171753
kieranj,gbraad,0.6412349343299866
brosner,gbraad,0.6379826068878174
since1968,since1968,1.0
shanselman,since1968,0.4955863356590271
kendall,since1968,0.4150550365447998
dxoigmn,since1968,0.4134021997451782
ynd,since1968,0.4134021997451782
jamiew,jamiew,1.0
jmettraux,jamiew,0.7906472086906433
jnunemaker,jamiew,0.6684353351593018
dalsgaard,jamiew,0.6278805136680603
soult,jamiew,0.6278805136680603
tessro,tessro,1.0
adulau,tessro,0.47198420763015747
acangiano,tessro,0.4429098069667816
marcopaga,tessro,0.41833633184432983
mattman,tessro,0.4112290143966675
matthewcarriere,mikeocool,0.7210061550140381
tomtaylor,mikeocool,0.6154900193214417
chris,mikeocool,0.5948649644851685
kentaro,mikeocool,0.5855172872543335
ghoseb,mikeocool,0.5248122215270996
jonmagic,sabman,0.5340192317962646
obie,sabman,0.5160361528396606
tdd,sabman,0.5142414569854736
javier,sabman,0.5086384415626526
ajturner,sabman,0.5072827339172363
rubenlozano,ariejan,1.0
ramon,ariejan,1.0
ariejan,ariejan,1.0
jim,ariejan,1.0
dalsgaard,ariejan,0.8729230165481567
pedromg,kivikakk,0.768412709236145
rubenlozano,kivikakk,0.768412709236145
ramon,kivikakk,0.768412709236145
ariejan,kivikakk,0.768412709236145
jim,kivikakk,0.768412709236145
seth,defeated,0.5126001834869385
davidsidlinger,defeated,0.5000146627426147
technicalpickles,defeated,0.48330360651016235
Whitespace,defeated,0.4708470106124878
babo,defeated,0.4651404023170471
freeformz,ceball,0.5520533323287964
wmorgan,ceball,0.5481352806091309
jlsync,ceball,0.5426267981529236
jjoaquim,ceball,0.5396777391433716
bjeanes,ceball,0.49942734837532043
seven1m,kbrock,0.5957231521606445
stevebartholomew,kbrock,0.39343273639678955
entropie,kbrock,0.38997846841812134
fnando,kbrock,0.3889024257659912
TomK32,kbrock,0.3819730281829834
kana,rares,0.5744130611419678
tpope,rares,0.5003831386566162
stephdau,rares,0.3699297308921814
twifkak,rares,0.35461193323135376
kolektiv,rares,0.34162580966949463
avdgaag,azabaj,0.5855394005775452
obie,azabaj,0.5734412670135498
buggedcom,azabaj,0.5636515617370605
nbibler,azabaj,0.5588560104370117
tdd,azabaj,0.5529800653457642
kommen,philippamarkovics,0.5023437738418579
bradfitz,philippamarkovics,0.4625360369682312
pfefferle,philippamarkovics,0.4295231103897095
adamstac,philippamarkovics,0.41441184282302856
kevinansfield,philippamarkovics,0.3960663080215454
will,casey,0.5333958864212036
defunkt,casey,0.5333958268165588
jnewland,casey,0.5333958268165588
jeremy,casey,0.5333958268165588
pius,casey,0.5333958268165588
jnicklas,code-later,0.7626946568489075
billturner,code-later,0.6962406635284424
cannikin,code-later,0.6905593872070312
steveh,code-later,0.6856687068939209
nbarthelemy,code-later,0.6777808666229248
delano,teddyzetterlund,0.558157205581665
andrewgarner,teddyzetterlund,0.5421050786972046
lejoe,teddyzetterlund,0.5408138036727905
ddemaree,teddyzetterlund,0.5358390808105469
brian,teddyzetterlund,0.5191502571105957
peter,funkatron,0.6162729859352112
brian-lc,funkatron,0.6116767525672913
jaywilliams,funkatron,0.60793536901474
cmatthias,funkatron,0.607372522354126
obie,funkatron,0.6066123247146606
andregoncalves,lincolnloop,0.6076404452323914
chendo,lincolnloop,0.5545368194580078
travis,lincolnloop,0.5229912996292114
amiroff,lincolnloop,0.5166460275650024
nchapman,lincolnloop,0.48547762632369995
jm,goldenmeanie,0.5280219912528992
timothykim,goldenmeanie,0.5254660844802856
speck,goldenmeanie,0.4643539488315582
jerry,goldenmeanie,0.4398038387298584
bbum,goldenmeanie,0.4304724335670471
jnewland,will,1.0
jeremy,will,1.0
pius,will,1.0
bricooke,will,1.0
aslakhellesoy,will,1.0
aflatter,markjeee,0.7513056397438049
yrashk,markjeee,0.7401415109634399
pedromg,markjeee,0.6681601405143738
rubenlozano,markjeee,0.6681601405143738
ramon,markjeee,0.6681601405143738
jameshill,jordanfowler,0.5227340459823608
chorrell,jordanfowler,0.47807803750038147
topfunky,jordanfowler,0.4689826965332031
jasonrudolph,jordanfowler,0.4626191556453705
subtleGradient,jordanfowler,0.4570325016975403
sebug,davidolrik,0.5568834543228149
dlrust,davidolrik,0.4939820468425751
marcopaga,davidolrik,0.485399454832077
cjheath,davidolrik,0.47441476583480835
joao,davidolrik,0.45353978872299194
sbusso,christophsturm,0.5566402673721313
sebug,christophsturm,0.4903249144554138
georges,christophsturm,0.4756149351596832
statik,christophsturm,0.47394540905952454
drewolson,christophsturm,0.468331515789032
countjocular,countjocular,1.0
sharnik,countjocular,0.46525126695632935
Grayson,countjocular,0.45682990550994873
brad,countjocular,0.45249152183532715
lilyball,countjocular,0.4506397843360901
svenstaro,michel,0.4636381268501282
viniciusteles,michel,0.4430115520954132
kfl62,michel,0.4387167990207672
charlesroper,michel,0.43849238753318787
akitaonrails,michel,0.4369240999221802
jnicklas,peter,0.7284986972808838
foucist,peter,0.6879256367683411
steveh,peter,0.6782166957855225
gen2002,peter,0.6564444303512573
billturner,peter,0.6501331925392151
jnicklas,colinsurprenant,0.6392877101898193
svenstaro,colinsurprenant,0.5906237959861755
kfl62,colinsurprenant,0.5703575015068054
code-later,colinsurprenant,0.5673195123672485
infovore,colinsurprenant,0.540656566619873
ncdc,tammersaleh,0.5262330174446106
blake,tammersaleh,0.5020604133605957
hosh,tammersaleh,0.4545150399208069
shanesveller,tammersaleh,0.4225507974624634
khamer,tammersaleh,0.4159187376499176
sgraham,siebertm,0.6523170471191406
dhess,siebertm,0.46749454736709595
gburt,siebertm,0.41345706582069397
rmm5t,siebertm,0.4050210416316986
joonathan,siebertm,0.40181177854537964
freeformz,bantic,0.5907057523727417
hugobarauna,bantic,0.5668764114379883
agibralter,bantic,0.5619796514511108
wuputah,bantic,0.556281328201294
jasonrudolph,bantic,0.5456811189651489
twobit,gregnewman,0.4471445381641388
gerrit,gregnewman,0.44430777430534363
chilts,gregnewman,0.43786993622779846
theinterned,gregnewman,0.3939639627933502
stevepsharpe,gregnewman,0.38635072112083435
jnicklas,zeenix,0.5875071883201599
srid,zeenix,0.5674734115600586
bgreenlee,zeenix,0.5525112152099609
constantine-nikolaou,zeenix,0.5507385730743408
pjones,zeenix,0.5322914719581604
willnorris,ruphy,0.5493663549423218
jthomas,ruphy,0.514846920967102
andrew,ruphy,0.4880363345146179
joshua,ruphy,0.4818810224533081
constantine-nikolaou,ruphy,0.48146605491638184
ryanw,whomwah,0.8814014196395874
jerry,whomwah,0.6338658332824707
danahern,whomwah,0.6204363107681274
waferbaby,whomwah,0.6166846752166748
invalidusrname,whomwah,0.6010010242462158
anildigital,bratsche,0.6539275646209717
Ivor,bratsche,0.6539275646209717
pedromg,bratsche,0.6033443212509155
rubenlozano,bratsche,0.6033443212509155
ramon,bratsche,0.6033443212509155
seth,gburt,0.5803582668304443
nmeans,gburt,0.5756456851959229
lynnwallenstein,gburt,0.5568978190422058
bertoldofonseca,gburt,0.5392920970916748
obie,gburt,0.5383098125457764
mtenpow,garnaat,0.5786577463150024
john,garnaat,0.5708668231964111
gregbell,garnaat,0.5651208162307739
sudothinker,garnaat,0.5446513891220093
metaskills,garnaat,0.5436945557594299
jacksoncharles,kopertop,0.5511766672134399
jthomas,kopertop,0.46115797758102417
jmazzi,kopertop,0.42205268144607544
mtenpow,kopertop,0.3905460834503174
holst,kopertop,0.3882938623428345
delano,JackDanger,0.4280449151992798
jeremybower,JackDanger,0.41641107201576233
tolbrino,JackDanger,0.4034142792224884
nbibler,JackDanger,0.3973539471626282
lhl,JackDanger,0.39720654487609863
zac,cjse,0.6799973845481873
paulca,cjse,0.6790658235549927
danielmorrison,cjse,0.6614484190940857
nitay,cjse,0.628766655921936
bru,cjse,0.6271471977233887
cpjolicoeur,imajes,0.7305207848548889
steveclarke,imajes,0.6771254539489746
kdaigle,imajes,0.651951253414154
caged,imajes,0.6061304211616516
arthurschreiber,imajes,0.5980162024497986
ryanw,jaw6,0.4716026782989502
bbum,jaw6,0.4607430696487427
knewter,jaw6,0.4595872461795807
whomwah,jaw6,0.4422186613082886
travismgibson,jaw6,0.43705546855926514
pd,whoisjake,0.7906979322433472
xpl,whoisjake,0.6962334513664246
zerowidth,whoisjake,0.6959604620933533
xwmx,whoisjake,0.6526139974594116
will,whoisjake,0.5458875298500061
michaelbarton,hspitia,0.7080051898956299
brentp,hspitia,0.6119712591171265
vangberg,hspitia,0.5772113800048828
tmpjr,hspitia,0.5547420978546143
dxoigmn,hspitia,0.4832492172718048
bomberstudios,clee,0.5880872011184692
jnicklas,clee,0.534311056137085
kevindamm,clee,0.5309973955154419
rubystream,clee,0.5123185515403748
tlindner,clee,0.4973277747631073
stevebartholomew,matthutchinson,0.6069357395172119
schmidt,matthutchinson,0.5853101015090942
arunagw,matthutchinson,0.5853101015090942
barryf,matthutchinson,0.5605267286300659
billturner,matthutchinson,0.558618426322937
zac,iamruinous,0.5841153860092163
cjse,iamruinous,0.5418463349342346
paulca,iamruinous,0.5244096517562866
lukehoersten,iamruinous,0.5141705274581909
freeformz,iamruinous,0.5110102295875549
eah,river,0.25595974922180176
lukas,river,0.23267324268817902
chmurph2,river,0.22662502527236938
gburt,river,0.2259860336780548
shadowmaru,river,0.2209053337574005
wuputah,badboy,0.5192263722419739
danielmorrison,badboy,0.4871346354484558
cjse,badboy,0.47807982563972473
freeformz,badboy,0.4758216142654419
jwoertink,badboy,0.47539693117141724
we4tech,jeremyf,0.5034071803092957
paulstansifer,jeremyf,0.5017759799957275
thetamind,jeremyf,0.4818931519985199
mrdoornbos,jeremyf,0.48182836174964905
bomberstudios,jeremyf,0.4575403928756714
yrashk,danhorst,0.7852044105529785
pedromg,danhorst,0.7827616930007935
rubenlozano,danhorst,0.7827616930007935
ramon,danhorst,0.7827616930007935
ariejan,danhorst,0.7827616930007935
neovintage,clarkbw,0.49405643343925476
nchapman,clarkbw,0.46329227089881897
willnorris,clarkbw,0.45916488766670227
infused,clarkbw,0.45388591289520264
arthurschreiber,clarkbw,0.4450297951698303
pingles,jamieorc,0.7114801406860352
steveh,jamieorc,0.7072436809539795
schmidt,jamieorc,0.672947883605957
arunagw,jamieorc,0.672947883605957
jnicklas,jamieorc,0.6612704992294312
heymarcel,pcapriotti,0.6204366683959961
myelin,pcapriotti,0.6112050414085388
notahat,pcapriotti,0.5800448656082153
ashchan,pcapriotti,0.5772796869277954
cmatthias,pcapriotti,0.559603214263916
cicloid,maccman,0.6486552357673645
mikeal,maccman,0.6059924364089966
TomK32,maccman,0.49456846714019775
rubystream,maccman,0.47827163338661194
cdmwebs,maccman,0.45671939849853516
HusseinMorsy,cselmer,0.7687764167785645
schmidt,cselmer,0.7678710222244263
arunagw,cselmer,0.7678710222244263
david-harkness,cselmer,0.7121468782424927
mdeering,cselmer,0.7015017867088318
marcopaga,mattpolito,0.4797065556049347
pingles,mattpolito,0.3942779302597046
zeke,mattpolito,0.39367637038230896
TomK32,mattpolito,0.3821302652359009
corasaurus-hex,mattpolito,0.3754989504814148
gerrit,mrmemes-eth,0.494097501039505
cbartlett,mrmemes-eth,0.49111369252204895
mreid,mrmemes-eth,0.4904760420322418
bgreenlee,mrmemes-eth,0.4896647334098816
JamesHarrison,mrmemes-eth,0.4799455404281616
jnicklas,Odaeus,0.6506457328796387
chopmo,Odaeus,0.6431601643562317
rbazinet,Odaeus,0.6281009316444397
willnorris,Odaeus,0.615735650062561
code-later,Odaeus,0.6013631820678711
mde,benvinegar,0.48159289360046387
george,benvinegar,0.465967059135437
CodeOfficer,benvinegar,0.43255412578582764
bumi,benvinegar,0.3975141644477844
holman,benvinegar,0.39488133788108826
hspitia,briandailey,0.3727407455444336
brentp,briandailey,0.36035189032554626
michaelbarton,briandailey,0.351439893245697
mml,briandailey,0.32618188858032227
geordan,briandailey,0.32399535179138184
timriley,kakutani,0.5510656833648682
schmidt,kakutani,0.504020094871521
arunagw,kakutani,0.504020094871521
mdeering,kakutani,0.490933895111084
thibaudgg,kakutani,0.47354060411453247
robey,getconor,0.5425141453742981
agateau,getconor,0.5112917423248291
davidbgk,getconor,0.49176377058029175
andrew,getconor,0.49050939083099365
seflless,getconor,0.46906155347824097
cbowns,octover,0.5382646918296814
protocool,octover,0.5339442491531372
lukeredpath,octover,0.513529360294342
afarnham,octover,0.49170464277267456
Machx,octover,0.4702467918395996
ismasan,mattbeedle,0.4971964657306671
nakajima,mattbeedle,0.4529639482498169
robey,mattbeedle,0.43931660056114197
juretta,mattbeedle,0.4110611081123352
chopmo,mattbeedle,0.4106343686580658
obie,pardel,0.588299036026001
pedrosanta,pardel,0.5882378220558167
soulim,pardel,0.5772972106933594
indrekj,pardel,0.5736936926841736
rsanheim,pardel,0.5713472962379456
karnowski,sethwalker,0.7072329521179199
evan,sethwalker,0.5059821605682373
creiht,sethwalker,0.49895715713500977
treybean,sethwalker,0.4912019371986389
andrewgarner,sethwalker,0.4861537218093872
solesby,langalex,0.6596159338951111
jjoaquim,langalex,0.5632119178771973
kentaro,langalex,0.5548033714294434
coty,langalex,0.5537708401679993
matthewcarriere,langalex,0.5096091032028198
CodeOfficer,foucist,0.7052937150001526
schmidt,foucist,0.7027612924575806
arunagw,foucist,0.7027612924575806
rsgrafx,foucist,0.7024755477905273
billturner,foucist,0.6967861652374268
mutle,arthurschreiber,0.8160894513130188
kdaigle,arthurschreiber,0.7923274636268616
cvk,arthurschreiber,0.6993552446365356
kjg,arthurschreiber,0.684501588344574
jonmagic,arthurschreiber,0.682807207107544
twobit,az,0.48871228098869324
stevepsharpe,az,0.4154090881347656
theinterned,az,0.38773760199546814
spurton,az,0.3753921389579773
chollier,az,0.35310524702072144
mutle,kjg,0.7646397948265076
arthurschreiber,kjg,0.684501588344574
kdaigle,kjg,0.6553327441215515
jonmagic,kjg,0.64167320728302
mtodd,kjg,0.6213825941085815
jacqui,SteveMarshall,0.47030824422836304
grobie,SteveMarshall,0.4695608615875244
woods,SteveMarshall,0.46087366342544556
speedmax,SteveMarshall,0.46072524785995483
Zenithar,SteveMarshall,0.4597274363040924
ianwinter,dwillis,0.585224449634552
funkatron,dwillis,0.5660951137542725
pfefferle,dwillis,0.5144674777984619
heymarcel,dwillis,0.5092618465423584
javier,dwillis,0.4919511675834656
mlc,spike,0.7540866136550903
ubuntufreak,spike,0.6894984841346741
daniel,spike,0.64485764503479
dbgrandi,spike,0.620025634765625
pedromg,spike,0.6140214800834656
cmatthias,myelin,0.6812610626220703
niallkennedy,myelin,0.6370391845703125
typester,myelin,0.6275312900543213
brian-lc,myelin,0.6249224543571472
bertoldofonseca,myelin,0.618302583694458
mazdak,techpeace,0.6680407524108887
metade,techpeace,0.6529916524887085
evan,techpeace,0.645728588104248
scottymac,techpeace,0.6206852197647095
edsinclair,techpeace,0.6191586256027222
mariusz,mlandauer,0.607656717300415
jerry,mlandauer,0.559612512588501
infovore,mlandauer,0.539193332195282
hexorx,mlandauer,0.5232753157615662
buggedcom,mlandauer,0.5131056308746338
cavalle,bobreyes,0.4873174726963043
minter,bobreyes,0.48017236590385437
rdempsey,bobreyes,0.4548528790473938
abraham,bobreyes,0.4399089813232422
mrdoornbos,bobreyes,0.4265364110469818
bbum,trashpanda001,0.6630544662475586
kevwil,trashpanda001,0.6312616467475891
